Date,Causey Reservoir (10137290) % of Reservoir Capacity Start of Day Values,Pineview Reservoir (10139000) % of Reservoir Capacity Start of Day Values,Weber SWE,,Flood,Ben Lomond Peak (332) Snow Water Equivalent (in) Start of Day Values,Ben Lomond Trail (333) Snow Water Equivalent (in) Start of Day Values,Lightning Ridge (1056) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,OgdenTemp_Max (°F),OgdenTemp_min (°F),OgdenTemp_mean (°F),OgdenPrecipitation_sum (inch),OgdenRain_sum (inch),OgdenSnowfall_sum (inch),OgdenWindspeed_10m_max (mp/h),hooperTemp_Max (°F),hooperTemp_min (°F),hooperTemp_mean (°F),hooperPrecipitation_sum (inch),hooperRain_sum (inch),hooperSnowfall_sum (inch),hooperWindspeed_10m_max (mp/h)
2/22/1989,35,30,32.5,No,0,33.9,23.8,,13.3,42.6,19.8,31.6,0,0,0,3.3,37.8,21.3,29.9,0,0,0,4.5
2/23/1989,35,30,32.5,No,0,34.1,23.8,,13.3,43.6,30.3,37.5,0.088,0.088,0,5.1,38.4,28.8,34.2,0.116,0.116,0,7.5
2/24/1989,35,30,32.5,No,0,34.1,23.9,,13.3,48.8,25.7,37.7,0,0,0,3.5,44,26.2,35.1,0,0,0,5.6
2/25/1989,35,30,32.5,No,0,34.1,23.9,,13.3,49.8,41.8,45.9,0,0,0,3.7,44.9,38.1,41.5,0,0,0,5.2
2/26/1989,35,30,32.5,No,0,34.4,23.9,,13.4,43.2,31.5,39.8,0.204,0.204,0,4.3,40.4,28.2,36.9,0.116,0.116,0,6.5
2/27/1989,36,30,33,No,0,34.6,24.2,,13.6,36.2,21.8,30.7,0,0,0,5.8,35,22.6,29.7,0,0,0,6.7
2/28/1989,36,31,33.5,No,0,34.6,24.2,,13.6,37.8,26.2,32.7,0,0,0,2.8,35,24.6,30.5,0,0,0,4.5
3/1/1989,36,31,33.5,No,0,34.7,24.2,,13.6,40.8,24.4,33,0,0,0,4.9,36.9,23.8,30.9,0,0,0,6.2
3/2/1989,36,31,33.5,No,0,35,24.2,,13.7,40.6,33.5,37.5,0.528,0.431,0.69,8.7,39,33.6,37,0.461,0.422,0.278,12.7
3/3/1989,36,31,33.5,No,0,36.7,25.6,,14.7,32.8,16.9,25.7,0.051,0.016,0.445,11.9,32.4,19.3,26.4,0.024,0.012,0.167,15.7
3/4/1989,36,31,33.5,No,0,37,25.6,,15.1,26.3,10.3,18.5,0,0,0,6.1,25.1,10.4,17.9,0,0,0,7.6
3/5/1989,36,31,33.5,No,0,37.9,25.6,,15.1,34.9,11.1,24.6,0,0,0,3.6,33.3,14.7,25.1,0,0,0.028,4
3/6/1989,37,31,34,No,0,37.9,25.6,,15.2,43.5,30.4,36.2,0.112,0.004,0.746,2.7,39.9,31.1,34.9,0.12,0.012,0.773,4.2
3/7/1989,37,31,34,No,0,38.3,25.6,,15.2,46.5,30.1,37.4,0.244,0.244,0,4,40.8,30.2,34.9,0.265,0.265,0,6.5
3/8/1989,37,32,34.5,No,0,38.8,25.4,,15.3,52.5,30,41.3,0.215,0.215,0,4.8,46.1,30.5,38,0.232,0.232,0,8.4
3/9/1989,37,32,34.5,No,0,38.8,24.7,,15.1,53,39.1,47.2,0,0,0,8.8,49.5,38.1,44.2,0,0,0,12
3/10/1989,37,33,35,No,0,38.8,23.2,,14.8,61.5,39.8,49.9,0,0,0,8,55.8,39.1,46.5,0,0,0,10.3
3/11/1989,37,35,36,No,0,38.8,22.5,,14.6,58.9,35.4,46,0,0,0,6.2,52.8,37.8,45.2,0,0,0,9.3
3/12/1989,37,37,37,No,0,38.8,22.1,,14.4,53.6,28,40.3,0,0,0,5.5,46,31.1,38.5,0,0,0,9
3/13/1989,42,38,40,No,0,39,21.5,,14.2,41.6,30.5,35.9,0.17,0.166,0.028,8.8,40.7,32.6,36.6,0.112,0.112,0,13.4
3/14/1989,42,40,41,No,0,38.1,21.5,,14.3,36.1,22.9,31.2,0.016,0.008,0.112,11.6,35.6,27.5,31.5,0,0,0,12.8
3/15/1989,42,41,41.5,No,0,37.9,21.4,,14.4,46.9,24.5,35.3,0,0,0,7.2,43.2,26,34.6,0,0,0,5.8
3/16/1989,42,42,42,No,0,37.9,21.3,,14.4,56,26.5,40.8,0.036,0.036,0,11.8,50.2,29.3,39.2,0.02,0.02,0,15.5
3/17/1989,42,43,42.5,No,0,38.5,21.3,,14.6,41.8,27.4,35.1,0.012,0,0.111,9.4,38.9,26.4,34,0,0,0,14.1
3/18/1989,42,44,43,No,0,38.5,21.3,,14.7,45,26.4,35.4,0.08,0.068,0.084,4.3,40.4,28.3,34.7,0.068,0.048,0.138,6.3
3/19/1989,42,45,43.5,No,0,39.2,21.4,,14.7,44.8,31.9,38,0.361,0.329,0.222,6.6,40.3,32.9,36.7,0.283,0.279,0.028,8
3/20/1989,43,46,44.5,No,0,40.7,22.6,,15.2,41.3,29.1,34.2,0.024,0,0.167,7.8,37.5,28.9,33,0.008,0,0.084,10.5
3/21/1989,43,47,45,No,0,40.9,22.7,,15.3,46,23.2,35.6,0.016,0.016,0,6.4,42.3,25.4,34.3,0.02,0.02,0,6.2
3/22/1989,43,48,45.5,No,0,42.3,23.3,,15.4,47.9,34.5,41.4,0.02,0.02,0,4.5,44,34.9,39.1,0.016,0.016,0,6.6
3/23/1989,43,49,46,No,0,42.7,23.3,,15.4,51,29.9,41.5,0.012,0.012,0,5.3,47.7,32.2,40,0.008,0.008,0,5.9
3/24/1989,43,50,46.5,No,0,42.8,23.1,,15.4,56.9,34.7,45,0.008,0.008,0,8.1,51.7,35.3,43,0.044,0.044,0,11.5
3/25/1989,43,51,47,No,0,43.2,22.6,,15.3,56.8,33.9,46.5,0.008,0.008,0,7.7,52.5,36.5,44.7,0.016,0.016,0,6.7
3/26/1989,43,52,47.5,No,0,43.3,21.9,,15.3,44.1,37.1,40.6,0.275,0.275,0,6,42,37.2,39.3,0.235,0.235,0,8
3/27/1989,44,53,48.5,No,0,44.2,21,,15.5,46.6,34.2,40.2,0.14,0.14,0,7.3,44.3,34.8,39.5,0.064,0.064,0,8.1
3/28/1989,44,55,49.5,No,0,44.8,21,,15.5,55.5,34.8,45.1,0.028,0.028,0,9.8,51.3,37.3,44.2,0.02,0.02,0,10.3
3/29/1989,44,56,50,No,0,45,21,,15.5,46.7,36.6,42.3,0.108,0.108,0,6.6,44.6,38.6,41.2,0.056,0.056,0,7.8
3/30/1989,44,57,50.5,No,0,45.3,20.8,,15.5,45.2,34.2,39.5,0.008,0.008,0,5.6,43.2,35.9,40.1,0,0,0,8.4
3/31/1989,44,58,51,No,0,45.5,20.8,,15.4,53.6,30.7,42.2,0.044,0.044,0,7.2,50.9,35.9,43.4,0.044,0.044,0,11.4
4/1/1989,47,59,53,No,0,45.8,20.8,,15.4,50.4,34.2,42.8,0.02,0.02,0,7.1,48.8,37.5,43.7,0.012,0.012,0,8.9
4/2/1989,47,60,53.5,No,0,46.3,20.5,,15.6,50.2,38.2,44.1,0.176,0.164,0.083,10.9,49.8,41.1,45.9,0.092,0.092,0,13.2
4/3/1989,48,61,54.5,No,0,46.6,20.3,,15.9,45.8,35.9,40.8,0.068,0.056,0.084,7.4,45.7,37.6,41.8,0.04,0.04,0,9.3
4/4/1989,48,62,55,No,0,47.2,20.3,,16,47.1,38.7,42.6,0,0,0,7.7,47,38.9,43.5,0,0,0,9.3
4/5/1989,48,63,55.5,No,0,47.4,20.3,,16,59.5,33.6,47,0,0,0,8,58.6,39.5,49.1,0,0,0,8.5
4/6/1989,48,64,56,No,0,47.3,19.6,,15.8,63.2,43.4,53.5,0,0,0,5.9,61.6,46.9,54.6,0,0,0,8.7
4/7/1989,48,65,56.5,No,0,45.9,18.1,,15.3,66.3,43.9,55.9,0,0,0,5.9,65.1,48.6,57.3,0,0,0,7.1
4/8/1989,48,67,57.5,No,0,45.9,16.4,,14.6,60.6,48.6,56.7,0,0,0,8.3,60.2,53.6,57.4,0,0,0,12.1
4/9/1989,48,68,58,No,0,44.7,14.8,,14.1,53.8,40.7,47.8,0,0,0,11.4,54.2,44.5,50.4,0,0,0,14.4
4/10/1989,54,70,62,No,0,43.5,14.1,,13.7,57.8,29.9,44.2,0.048,0.048,0,8.8,58.3,33.5,45.7,0.048,0.048,0,14.3
4/11/1989,54,71,62.5,No,0,43.1,12.9,,13.3,55.2,39.3,47.7,0.068,0.068,0,7.9,53.7,44,48.9,0.048,0.048,0,14.4
4/12/1989,54,73,63.5,No,0,43.4,12.3,,13.1,60.5,36.7,50.7,0,0,0,7.2,59.1,41.8,51.5,0.008,0.008,0,11.4
4/13/1989,54,74,64,No,0,42.5,11.2,,12.7,61.4,34.7,49.5,0,0,0,5,60,40.6,51.4,0,0,0,6.1
4/14/1989,60,75,67.5,No,0,42,10.4,,12.3,66.2,37.5,53.2,0,0,0,4.3,65.7,44.8,56.1,0,0,0,6.2
4/15/1989,60,77,68.5,No,0,41.4,9.3,,11.7,65.9,42.8,54,0.032,0.032,0,6.2,64.8,50.3,56.9,0.02,0.02,0,7.9
4/16/1989,60,78,69,No,0,40.8,8.2,,11.2,62.5,42.5,53.9,0.136,0.136,0,7.6,62.5,47.5,56.4,0.068,0.068,0,9.7
4/17/1989,70,80,75,No,0,39.9,6.3,,10.7,66.9,41.3,56.3,0.008,0.008,0,7.7,66.4,49,59.1,0,0,0,9.7
4/18/1989,70,82,76,No,0,38.9,3.9,,10,68.9,42.5,57.6,0,0,0,3.5,68.3,49.3,60,0,0,0,5.9
4/19/1989,70,83,76.5,No,0,37.9,1.9,,9.2,74.9,46,60.1,0,0,0,5,73.3,52.6,63.2,0,0,0,7.3
4/20/1989,87,85,86,Yes,1,36.7,0.4,,8.7,77,48.1,62.4,0,0,0,7,76.5,54.4,65.5,0,0,0,9
4/21/1989,87,87,87,Yes,1,35.4,0,,8.1,77.1,54.2,65.3,0.004,0.004,0,14.4,74.6,61.7,67.8,0,0,0,17
4/22/1989,87,89,88,Yes,1,34.5,0,,7.6,64.4,52.9,59.6,0,0,0,13.7,68.5,55.1,60.9,0,0,0,19.9
4/23/1989,87,90,88.5,Yes,1,33.7,0,,7.1,59.4,43.2,51.5,0.008,0.008,0,12.6,57,45.8,52.4,0,0,0,18.9
4/24/1989,94,91,92.5,Yes,1,32.7,0,,6.7,68.6,42.9,56.4,0.004,0.004,0,13.6,68.6,47.8,58.2,0,0,0,14.4
4/25/1989,94,92,93,Yes,1,32.1,0,,6.4,55.1,47.8,52.2,0.008,0.008,0,8.8,59.8,50.1,53,0,0,0,14.7
4/26/1989,94,93,93.5,Yes,1,31.1,0,,6.2,48.5,41.1,44.3,0.183,0.183,0,7.8,50.9,43.2,46,0.092,0.092,0,11.5
4/27/1989,94,94,94,Yes,1,31.1,0,,6.4,49.7,39.5,44.9,0.191,0.187,0.028,8.1,50.2,41.4,45.8,0.108,0.108,0,8.8
4/28/1989,90,95,92.5,Yes,1,31.1,0,,6.5,50.1,40.8,45.5,0.195,0.191,0.028,4.7,49.5,42,46.3,0.183,0.183,0,7.2
4/29/1989,90,95,92.5,Yes,1,31.4,0,,6.5,54.5,35.9,46.7,0,0,0,7.3,53.8,40.5,48,0.008,0.008,0,9.3
4/30/1989,90,96,93,Yes,1,31.4,0,,6.5,57.4,39.2,49.2,0.012,0.012,0,5.5,55.9,41.9,49.8,0.008,0.008,0,9.9
5/1/1989,83,96,89.5,Yes,1,31.3,0,,6.4,62.8,39.7,52.1,0.016,0.016,0,8,61.2,46.2,54.1,0.024,0.024,0,8.3
5/2/1989,81,97,89,Yes,1,31,0,,6.2,62.1,43,55.1,0,0,0,8.6,62,47.1,56.5,0.02,0.02,0,10.3
5/3/1989,81,97,89,Yes,1,30.6,0,,5.8,59.1,48,53.4,0.04,0.04,0,8.4,59.3,50.1,54.9,0.016,0.016,0,11
5/4/1989,80,97,88.5,Yes,1,29.5,0,,5.6,62.2,49.8,56.1,0.104,0.104,0,8.7,61.1,51.4,56.7,0.048,0.048,0,10.2
5/5/1989,83,97,90,Yes,1,27.8,0,,5.2,68.5,41.1,57,0,0,0,3.8,67.5,47.9,59,0,0,0,5.6
5/6/1989,88,98,93,Yes,1,26.1,0,,4.9,74.9,42.8,61.1,0,0,0,3.2,74.3,50.3,63.8,0,0,0,4.9
5/7/1989,94,98,96,Yes,1,24.4,0,,4.4,76.6,49.7,64.3,0,0,0,7.3,74.5,56.9,67,0,0,0,11.1
5/8/1989,100,98,99,Yes,1,22.4,0,,4,74.6,53.3,65.4,0.008,0.008,0,7.6,74.2,58.5,67.7,0,0,0,10.2
5/9/1989,100,99,99.5,Yes,1,20.4,0,,3.6,79.6,50.1,65.7,0.02,0.02,0,6.9,78.8,57.2,68.1,0.043,0.043,0,10.9
5/10/1989,100,100,100,Yes,1,18.3,0,,3.1,71.7,51.5,64,0.122,0.122,0,14.2,71.8,57.4,66.1,0.111,0.111,0,17.7
5/11/1989,100,100,100,Yes,1,16.3,0,,2.8,63.5,49.8,58.6,0.102,0.102,0,10.7,63.9,52.4,59.8,0.036,0.036,0,18.7
5/12/1989,100,101,100.5,Yes,1,15.4,0,,2.7,53.2,45.6,48.9,0.45,0.45,0,10.5,51.7,47.2,49.7,0.438,0.438,0,12.9
5/13/1989,100,101,100.5,Yes,1,15.3,0,,2.7,56.9,42.5,49.9,0.06,0.06,0,6,56.7,45.6,51.1,0.032,0.032,0,8.9
5/14/1989,100,101,100.5,Yes,1,15.2,0,,2.7,60.1,40.7,49,0.382,0.382,0,9.2,58.7,46.6,51.6,0.24,0.24,0,13.1
5/15/1989,100,101,100.5,Yes,1,14.5,0,,2.6,58.7,42,51.7,0.024,0.024,0,4.2,58.5,46.8,53.3,0.119,0.119,0,6.9
5/16/1989,100,101,100.5,Yes,1,14,0,,2.6,59.4,44.9,53.3,0.052,0.052,0,7.2,59,48.4,54.9,0.02,0.02,0,8.8
5/17/1989,100,101,100.5,Yes,1,12.3,0,,2.5,63.9,43,55.4,0.008,0.008,0,5.9,63.6,49.2,57.6,0.004,0.004,0,10.4
5/18/1989,100,101,100.5,Yes,1,10.5,0,,2.3,73.2,46.4,58.9,0.004,0.004,0,17.4,72,52.1,61.3,0,0,0,22.5
5/19/1989,100,101,100.5,Yes,1,9.3,0,,2.1,53.6,39.2,48.2,0,0,0,9.9,52.6,43.9,49.1,0,0,0,14.1
5/20/1989,100,101,100.5,Yes,1,8,0,,1.9,68.9,41.3,55.9,0,0,0,6.1,68.6,44.9,57.1,0,0,0,7.9
5/21/1989,100,101,100.5,Yes,1,6.1,0,,1.7,72.2,47.7,61,0,0,0,7.5,71.5,55,64.1,0,0,0,10
5/22/1989,100,100,100,Yes,1,3,0,,1.5,78.8,47.9,64.8,0,0,0,8.1,78.1,57,68.3,0,0,0,9.5
5/23/1989,100,100,100,Yes,1,1.1,0,,1.2,75.2,55.1,66.7,0,0,0,17.9,73.4,57.2,69,0,0,0,24.4
5/24/1989,100,100,100,Yes,1,0.2,0,,1,57.8,46.7,53.1,0,0,0,12.7,58.2,48.8,54.3,0,0,0,14.7
5/25/1989,100,100,100,Yes,1,0,0,,0.9,56.8,42.2,51,0.02,0.02,0,7.9,56.1,47.9,52.7,0.032,0.032,0,9.7
5/26/1989,100,100,100,Yes,1,0,0,,0.9,63.7,43.4,55.2,0,0,0,6.6,62.8,47.7,56.3,0,0,0,8.7
5/27/1989,100,100,100,Yes,1,0,0,,0.8,78,42.9,62.8,0,0,0,10.9,77.4,51.3,65.8,0,0,0,9.8
5/28/1989,100,100,100,Yes,1,0,0,,0.7,77.3,57.9,67.8,0.024,0.024,0,14,75,59.5,69.7,0.032,0.032,0,21.1
5/29/1989,100,99,99.5,Yes,1,0,0,,0.6,62.1,48.9,55.7,0.11,0.11,0,12.9,61.7,50.5,56.4,0.152,0.152,0,18.7
5/30/1989,100,99,99.5,Yes,1,0,0,,0.5,60.3,48,54.2,0.04,0.04,0,11.2,58.9,51.1,55.2,0.12,0.12,0,19.5
5/31/1989,100,99,99.5,Yes,1,0,0,,0.5,60.6,47.9,53.6,0.044,0.044,0,5.2,59.3,49.6,54,0.032,0.032,0,8.7
6/1/1989,100,98,99,Yes,1,0,0,,0.5,71.1,44.5,60.5,0,0,0,6.6,69.9,49.6,61.5,0,0,0,8.1
6/2/1989,100,98,99,Yes,1,0,0,,0.5,73.8,46.3,63.4,0,0,0,5.6,72.3,52.7,64.8,0,0,0,6.6
6/3/1989,100,98,99,Yes,1,0,0,,0.4,72.1,49.4,62.6,0.02,0.02,0,8.3,71.1,55.2,64.4,0.016,0.016,0,12.6
6/4/1989,100,97,98.5,Yes,1,0,0,,0.4,66.9,54.5,60.8,0.032,0.032,0,10.2,67,56.7,62.1,0.012,0.012,0,13.6
6/5/1989,100,97,98.5,Yes,1,0,0,,0.3,75,49.5,63.7,0.02,0.02,0,11.2,73.8,55.6,65.6,0,0,0,17.5
6/6/1989,100,97,98.5,Yes,1,0,0,,0.3,69.5,54.2,62.7,0.072,0.072,0,7.2,68.5,57.2,63.8,0.036,0.036,0,11.7
6/7/1989,100,97,98.5,Yes,1,0,0,,0.3,76.6,52.8,66.6,0.012,0.012,0,6.7,75.9,58.4,68.1,0.024,0.024,0,7.6
6/8/1989,100,96,98,Yes,1,0,0,,0.2,77.6,54.2,66.3,0.028,0.028,0,7.9,76.1,60.7,68.4,0,0,0,11.3
6/9/1989,100,96,98,Yes,1,0,0,,0.2,75.9,54.1,66.5,0.008,0.008,0,6.6,76,59.5,68.6,0,0,0,8.1
6/10/1989,100,96,98,Yes,1,0,0,,0.2,73.9,57,66.8,0.039,0.039,0,9.9,73.6,63.9,69.2,0.056,0.056,0,12.5
6/11/1989,100,95,97.5,Yes,1,0,0,,0.1,76.2,58.4,68.7,0.008,0.008,0,5.7,75.5,62.2,70.3,0,0,0,9.1
6/12/1989,100,95,97.5,Yes,1,0,0,,0.1,77.4,53.5,68.2,0,0,0,4.6,76.5,60.1,70.1,0,0,0,8.6
6/13/1989,100,94,97,Yes,1,0,0,,0.1,76.4,53.9,68.3,0,0,0,5.7,75.5,60.5,70.2,0,0,0,6.4
6/14/1989,100,94,97,Yes,1,0,0,,0,76.7,56.8,68.1,0,0,0,7.7,75.1,62.7,70.1,0,0,0,11
6/15/1989,100,93,96.5,Yes,1,0,0,,0,89.1,54.8,74.2,0,0,0,8.7,88.2,62.2,76.6,0,0,0,9.4
6/16/1989,100,93,96.5,Yes,1,0,0,,0,77.5,63.9,72,0,0,0,11.7,78.9,69.7,74,0,0,0,18.8
6/17/1989,100,92,96,Yes,1,0,0,,0,76.7,57.3,68.3,0,0,0,7.6,76.5,59.8,69.4,0,0,0,10.8
6/18/1989,100,91,95.5,Yes,1,0,0,,0,87.3,54.8,73.4,0,0,0,7.5,85.7,62.4,75.6,0,0,0,6.8
6/19/1989,100,91,95.5,Yes,1,0,0,,0,90.4,60.4,77.8,0,0,0,10.7,88,68.8,80.4,0,0,0,12.7
6/20/1989,100,90,95,Yes,1,0,0,,0,74.8,56,68.1,0,0,0,17.1,78.9,57.8,69.4,0,0,0,22.6
6/21/1989,100,90,95,Yes,1,0,0,,0,66.4,48.8,58.2,0,0,0,10.1,65.7,52,59,0,0,0,13
6/22/1989,100,89,94.5,Yes,1,0,0,,0,69.2,47.4,60.3,0,0,0,8,67.7,52.7,61.6,0,0,0,11.3
6/23/1989,100,88,94,Yes,1,0,0,,0,66.6,50.1,59,0.06,0.06,0,6.9,65.6,55.3,60.9,0.016,0.016,0,10.7
6/24/1989,100,88,94,Yes,1,0,0,,0,67.4,49.1,59.7,0,0,0,6.4,66.6,54.2,61,0,0,0,11.4
6/25/1989,100,87,93.5,Yes,1,0,0,,0,71.6,53.8,63.8,0,0,0,5.9,70.2,57.5,64.7,0,0,0,8.4
6/26/1989,100,87,93.5,Yes,1,0,0,,0,78.5,52.3,67.7,0,0,0,8.6,78,57.9,69.1,0,0,0,11.2
6/27/1989,100,86,93,Yes,1,0,0,,0,84.6,55.3,72.4,0,0,0,15.2,83.2,62.9,74.5,0.008,0.008,0,14.3
6/28/1989,100,85,92.5,Yes,1,0,0,,0,83,60.7,73.9,0,0,0,12.8,82.1,65.8,75.6,0,0,0,13.7
6/29/1989,100,85,92.5,Yes,1,0,0,,0,86.9,58.7,74.4,0,0,0,10.3,85.7,67.4,77.1,0,0,0,11.6
6/30/1989,99,84,91.5,Yes,1,0,0,,0,88.4,61.7,76.7,0,0,0,13.2,86.7,68.8,79,0,0,0,14.8
7/1/1989,99,83,91,Yes,1,0,0,,0,83,61.1,74.1,0,0,0,9.7,81.5,66.6,75.9,0,0,0,17.4
7/2/1989,98,82,90,Yes,1,0,0,,0,88.1,56.1,75.1,0,0,0,6.1,86.2,64.4,77.2,0,0,0,7.3
7/3/1989,98,82,90,Yes,1,0,0,,0,91.9,57.1,77.5,0,0,0,7.4,90.2,65.9,79.9,0,0,0,7.1
7/4/1989,98,81,89.5,Yes,1,0,0,,0,93.3,58.8,78.8,0,0,0,9.1,91.8,68,81.7,0,0,0,8.8
7/5/1989,98,80,89,Yes,1,0,0,,0,91.8,59.3,78.3,0,0,0,6,89.2,68.2,80.5,0,0,0,8.5
7/6/1989,96,79,87.5,Yes,1,0,0,,0,93.8,58.2,79.1,0,0,0,5,91.3,66.1,80.5,0,0,0,6.9
7/7/1989,96,79,87.5,Yes,1,0,0,,0,95.2,59.8,81.4,0,0,0,3.6,92.8,67.5,82.4,0,0,0,6.3
7/8/1989,96,78,87,Yes,1,0,0,,0,93.3,63.5,81.4,0,0,0,5,92.2,70.7,83.2,0,0,0,6.6
7/9/1989,96,78,87,Yes,1,0,0,,0,87.7,66.8,79.1,0.047,0.047,0,10.1,86.8,73.8,81.4,0.036,0.036,0,16.2
7/10/1989,96,77,86.5,Yes,1,0,0,,0,85.7,68.7,78.6,0,0,0,14,85.2,71.7,79.4,0,0,0,19.9
7/11/1989,90,77,83.5,No,0,0,0,,0,89.3,62.9,77.6,0,0,0,8.1,87.2,70.3,80.1,0,0,0,9.8
7/12/1989,90,76,83,No,0,0,0,,0,82.2,68.1,75.3,0.024,0.024,0,7.6,81,72.2,76.8,0.012,0.012,0,10.4
7/13/1989,90,76,83,No,0,0,0,,0,82.8,63.6,74.9,0,0,0,5.3,81.2,67.9,75.6,0.036,0.036,0,6.8
7/14/1989,90,75,82.5,No,0,0,0,,0,88.1,61.5,77.4,0,0,0,4.3,85.9,68.1,78.5,0,0,0,5
7/15/1989,90,75,82.5,No,0,0,0,,0,92.5,61.1,79.5,0.008,0.008,0,9,90.9,68.8,81.3,0.008,0.008,0,9.6
7/16/1989,90,75,82.5,No,0,0,0,,0,87,64.8,78.2,0,0,0,10.6,85.9,73.1,80.4,0,0,0,17.2
7/17/1989,90,74,82,No,0,0,0,,0,81.7,61.1,73.9,0,0,0,8,79.8,66.1,75.2,0,0,0,13.6
7/18/1989,90,74,82,No,0,0,0,,0,88.4,60.4,76.7,0,0,0,6.8,85.8,67,78,0,0,0,10.7
7/19/1989,90,73,81.5,No,0,0,0,,0,92.9,61.9,80.2,0,0,0,4.1,90,68.4,81,0,0,0,6.9
7/20/1989,84,72,78,No,0,0,0,,0,92.8,64.5,81.2,0,0,0,4.8,89.9,71.9,82.8,0,0,0,9
7/21/1989,84,72,78,No,0,0,0,,0,86.4,66.9,78.4,0.008,0.008,0,5,84,73.3,80,0,0,0,6.4
7/22/1989,84,72,78,No,0,0,0,,0,85.2,69.1,77.8,0.02,0.02,0,5.3,83.6,73.7,78.9,0.024,0.024,0,8.6
7/23/1989,78,71,74.5,No,0,0,0,,0,85.4,66.9,77.6,0.004,0.004,0,7.5,83,72.3,78.9,0,0,0,9.3
7/24/1989,78,70,74,No,0,0,0,,0,88.4,65.2,79.3,0,0,0,5.4,86.6,70.5,80.1,0,0,0,4.7
7/25/1989,77,70,73.5,No,0,0,0,,0,90.4,64.9,80.7,0,0,0,5.8,88.3,71,81.5,0,0,0,7.6
7/26/1989,77,69,73,No,0,0,0,,0,92.8,65.7,80.7,0.04,0.04,0,7.9,90.1,72.4,82.1,0.008,0.008,0,13
7/27/1989,76,69,72.5,No,0,0,0,,0,87.8,66,79.3,0,0,0,7.5,86.5,72,80.7,0,0,0,11.6
7/28/1989,76,68,72,No,0,0,0,,0,88,66.8,79.1,0.012,0.012,0,7.9,86.9,72.5,80.8,0,0,0,10.9
7/29/1989,74,68,71,No,0,0,0,,0,89.3,65.2,79.1,0,0,0,7.4,88.9,71.2,80.8,0,0,0,11.8
7/30/1989,74,67,70.5,No,0,0,0,,0,92.8,65,80.4,0,0,0,7.4,91.8,69.7,81.9,0,0,0,12.3
7/31/1989,72,67,69.5,No,0,0,0,,0,94.1,68.3,82.9,0,0,0,11.2,92.4,72.7,83.9,0,0,0,14.4
8/1/1989,71,66,68.5,No,0,0,0,,0,87.4,72.4,80.7,0.047,0.047,0,13,85.5,76.5,81.4,0.028,0.028,0,15
8/2/1989,70,66,68,No,0,0,0,,0,86.3,69.3,78.5,0,0,0,8.8,85.1,73,79.2,0,0,0,12
8/3/1989,70,65,67.5,No,0,0,0,,0,84.9,64.7,76.5,0,0,0,7.9,82.9,69.5,77.5,0,0,0,14.5
8/4/1989,70,65,67.5,No,0,0,0,,0,84.9,62.3,75.4,0,0,0,7,82.9,68.9,77.5,0,0,0,12.4
8/5/1989,70,64,67,No,0,0,0,,0,87.7,59.7,76.6,0,0,0,6.2,86.3,67.4,78.4,0,0,0,5.8
8/6/1989,70,64,67,No,0,0,0,,0,90.4,60.9,78.4,0,0,0,3.8,88.3,67.2,79.8,0,0,0,7.4
8/7/1989,65,63,64,No,0,0,0,,0,91.9,60.5,78.8,0,0,0,4.5,89.6,67.7,80.5,0,0,0,5.8
8/8/1989,65,63,64,No,0,0,0,,0,86.5,64,77,0,0,0,12.2,84.3,69.7,78.3,0,0,0,17.4
8/9/1989,62,62,62,No,0,0,0,,0,78.5,67.5,72.8,0.056,0.056,0,9.2,77.6,69.6,73.7,0.032,0.032,0,11.6
8/10/1989,62,62,62,No,0,0,0,,0,82.1,64.2,74.5,0.004,0.004,0,7.3,80.4,68.4,75.7,0,0,0,8.1
8/11/1989,60,62,61,No,0,0,0,,0,79.4,64.7,73.3,0,0,0,8.6,78.2,69.9,74.8,0,0,0,11.8
8/12/1989,60,61,60.5,No,0,0,0,,0,85.4,61.9,74.7,0,0,0,5.5,83.5,65.7,75.6,0,0,0,6.4
8/13/1989,60,61,60.5,No,0,0,0,,0,88.1,62.2,76.7,0,0,0,8.2,85.3,67.8,78,0,0,0,10.6
8/14/1989,57,60,58.5,No,0,0,0,,0,83.9,65.2,75.2,0.012,0.012,0,7.7,82.2,69.6,76.9,0.012,0.012,0,9
8/15/1989,57,60,58.5,No,0,0,0,,0,87.5,61.3,76.5,0,0,0,9.2,86.4,68.2,78.5,0,0,0,15.3
8/16/1989,55,59,57,No,0,0,0,,0,86.8,63.2,77.1,0,0,0,10.3,85.6,68.2,78.3,0,0,0,16.2
8/17/1989,54,59,56.5,No,0,0,0,,0,88.3,61.8,76.3,0.012,0.012,0,12.8,85.9,69.4,78.4,0.048,0.048,0,16.5
8/18/1989,53,59,56,No,0,0,0,,0,80.3,60.2,72.2,0.26,0.26,0,8.7,78.9,65.7,74,0.225,0.225,0,12.9
8/19/1989,53,58,55.5,No,0,0,0,,0,77.5,62,70.9,0,0,0,4.8,76,67.5,72,0.008,0.008,0,9.1
8/20/1989,53,58,55.5,No,0,0,0,,0,77.1,57.7,68.9,0.08,0.08,0,6.5,76.1,63.2,70.5,0.044,0.044,0,9.4
8/21/1989,50,57,53.5,No,0,0,0,,0,77.8,60.2,70,0.008,0.008,0,7.9,75.8,63.2,70.8,0.012,0.012,0,11.1
