Date,Avg Salt Lake,Flood y/n,Flood,Atwater (1308) Snow Water Equivalent (in) Start of Day Values,Brighton (366) Snow Water Equivalent (in) Start of Day Values,Dry Fork (906) Snow Water Equivalent (in) Start of Day Values,Lookout Peak (596) Snow Water Equivalent (in) Start of Day Values,Louis Meadow (972) Snow Water Equivalent (in) Start of Day Values,Mill-D North (628) Snow Water Equivalent (in) Start of Day Values,Parleys Upper (856) Snow Water Equivalent (in) Start of Day Values,Snowbird (766) Snow Water Equivalent (in) Start of Day Values,UTAH SWE,Salt Lake CityTemp_Max (°F),Salt Lake CityTemp_min (°F),Salt Lake CityTemp_mean (°F),Salt Lake CityPrecipitation_sum (inch),Salt Lake CityRain_sum (inch),Salt Lake CitySnowfall_sum (inch),Salt Lake CityWindspeed_10m_max (mp/h),SnowbirdTemp_Max (°F),SnowbirdTemp_min (°F),SnowbirdTemp_mean (°F),SnowbirdPrecipitation_sum (inch),SnowbirdRain_sum (inch),SnowbirdSnowfall_sum (inch),SnowbirdWindspeed_10m_max (mp/h)
10/11/2007,52.5,No,0,,0,0,0,0,0,,0.5,0.1,53.8,32.1,43.5,0,0,0,3.8,60.6,44.6,52,0,0,0,6.1
10/12/2007,52.5,No,0,,0,0,0,0,0,,0.2,0,57.4,32.6,43.5,0,0,0,6.8,66,37.4,51.2,0,0,0,8.3
10/13/2007,52.5,No,0,,0,0,0,0,0,,0,0,44.7,35.6,40.1,0.155,0.155,0,5.5,53.1,47.1,50.2,0.024,0.024,0,7.4
10/14/2007,52.5,No,0,,0,0,0,0,0,,0.3,0,49.5,30.7,39.9,0,0,0,5.5,57.4,37,48.6,0,0,0,5.3
10/15/2007,52.5,No,0,,0,0,0,0,0,,0.2,0,54.6,30.2,42.3,0,0,0,5,64,37.2,51.2,0,0,0,6.5
10/16/2007,52.5,No,0,,0,0,0,0,0,,0,0,51.9,34.8,41.6,0.146,0.135,0.083,9.1,64,41.7,51.4,0.02,0.02,0,10.5
10/17/2007,52.5,No,0,,0.5,0,0,0,0.2,,0.5,0.1,35,24,31.2,0.526,0.056,3.28,6.6,46.4,36.6,42.2,0.198,0.198,0,7.8
10/18/2007,52.5,No,0,,1.4,0.2,1.5,0.8,1.1,,1.6,0.4,35.6,15.8,27.7,0.134,0,1.022,5.4,49.6,31.9,41.5,0,0,0,5.7
10/19/2007,53,No,0,,1.7,0,1.6,0.8,1.4,,1.8,0.4,49.3,31.3,39.1,0,0,0,8.1,67.2,39.8,52.2,0,0,0,10.4
10/20/2007,53,No,0,,1.4,0,1.2,0,1.4,,1.9,0.3,38.7,21.8,32.6,0.407,0.131,1.93,9,51.6,33.1,43.7,0.272,0.238,0.249,12.3
10/21/2007,53,No,0,,1.4,0.5,1.5,0.6,1.5,,2.8,0.5,29.8,10.5,22.9,0.12,0,0.856,6.9,39.8,26.4,33.8,0.132,0.048,0.581,8.1
10/22/2007,53,No,0,,1.3,0.6,1.5,0.6,1.5,,3,0.5,36.5,6,22.8,0,0,0,4.6,45.6,21.1,32.6,0,0,0,3.7
10/23/2007,53,No,0,,1.4,0.6,1.5,0.5,1.5,,3,0.5,46.8,15.4,29.3,0,0,0,3.9,52,23.7,37.3,0,0,0,4.7
10/24/2007,53,No,0,,1.3,0.6,1.5,0.3,1.4,,3,0.4,57.4,21,36.8,0,0,0,5.1,62.1,27.9,43,0,0,0,4
10/25/2007,53,No,0,,1.1,0.6,1.4,0,0.9,,2.8,0.4,59.3,28.5,41.3,0,0,0,5,68.1,33.6,49.1,0,0,0,6.7
10/26/2007,53.5,No,0,,0.6,0.6,1.1,0,0.6,,2.7,0.3,52.8,30.4,40.8,0,0,0,3.8,60.3,34.8,46.9,0,0,0,6.5
10/27/2007,53.5,No,0,,0,0.6,0.7,0,0,,2.7,0.3,53.3,29.8,40.7,0,0,0,3.4,59.2,34.3,47.2,0,0,0,2.7
10/28/2007,53.5,No,0,,0,0.5,0.5,0,0,,2.7,0.3,56.9,29.7,42.1,0,0,0,3.6,64.1,33.6,48.9,0,0,0,4.3
10/29/2007,53.5,No,0,,0,0.4,0,0,0,,2.7,0.2,58.3,30.4,43.6,0,0,0,7.7,68.4,35,50.9,0,0,0,7.2
10/30/2007,53.5,No,0,,0,0,0,0,0,,2.6,0.2,49.9,37,42.6,0.092,0.092,0,9,62,46.3,52.3,0,0,0,7.9
10/31/2007,53.5,No,0,,0,0,0,0,0,,2.6,0.2,44.5,32.1,38.2,0,0,0,4.3,52.6,43.1,46.7,0,0,0,5
11/1/2007,53.5,No,0,,0,0,0,0,0,,2.8,0.2,46.3,27.4,35.7,0,0,0,5.2,54,33.1,43.5,0,0,0,6.7
11/2/2007,53.5,No,0,,0,0,0,0,0,,2.8,0.2,44.2,25.6,34.2,0,0,0,5.1,51.8,30.1,42.3,0,0,0,6
11/3/2007,54,No,0,,0,0,0,0,0,,2.7,0.2,46.8,25.8,35.2,0,0,0,4.1,53.4,30,42.2,0,0,0,4.3
11/4/2007,54,No,0,,0,0,0,0,0,,2.7,0.2,52.2,27.6,38.3,0,0,0,3.9,58.5,29.3,44.3,0,0,0,3.6
11/5/2007,54,No,0,,0,0,0,0,0,,2.7,0.2,51.9,29,38.3,0,0,0,3,58.8,30.9,44.8,0,0,0,4.2
11/6/2007,54,No,0,,0,0,0,0,0,,2.7,0.2,51.9,26.1,37.4,0,0,0,3.1,58.8,28.5,43.8,0,0,0,3.9
11/7/2007,54,No,0,,0,0,0,0,0,,2.7,0.2,53,29.4,39.1,0,0,0,3.7,62.3,32.2,46.5,0,0,0,3
11/8/2007,54,No,0,,0,0,0,0,0,,2.6,0.2,54.6,29.9,40,0,0,0,4,64.3,33.9,47.3,0,0,0,4.4
11/9/2007,53.5,No,0,,0,0,0,0,0,,2.5,0.2,53,29,39.2,0,0,0,5.9,63,34.2,47.4,0,0,0,5.3
11/10/2007,53.5,No,0,,0,0,0,0,0,,2.4,0.2,52.8,32.6,42.3,0,0,0,8.1,64.1,40.5,51.6,0,0,0,8.5
11/11/2007,54,No,0,,0,0,0,0,0,,2.4,0.2,39.6,33,35.5,0.176,0.048,0.91,5,50.8,39.2,44.5,0.112,0.112,0,6.4
11/12/2007,54,No,0,,0.1,0,0.4,0,0.1,,2.8,0.3,46.9,29,36.1,0,0,0,6.2,51.5,35.4,41.9,0,0,0,6
11/13/2007,54,No,0,,0.1,0,0.5,0,0,,2.8,0.3,49,32.4,38.2,0.028,0.028,0,8.5,57.2,34.3,43.2,0,0,0,9.6
11/14/2007,54,No,0,,0.1,0,0.4,0,0,,2.8,0.3,39.1,23.1,30.6,0,0,0,4.9,43.5,29.9,36.2,0,0,0,5.7
11/15/2007,54,No,0,,0.1,0,0.3,0,0,,2.8,0.3,49.7,25.9,35.5,0,0,0,5.3,55.2,26.1,40.5,0,0,0,4.3
11/16/2007,54,No,0,,0.2,0,0.2,0,0,,2.8,0.3,46,29.4,36.2,0,0,0,4.7,55.5,32.9,43.1,0,0,0,4.8
11/17/2007,54,No,0,,0.2,0,0,0,0,,2.8,0.3,48.9,31.2,39.2,0,0,0,6.2,59.9,38.7,48.6,0,0,0,4.3
11/18/2007,54,No,0,,0.2,0,0,0,0,,3,0.3,52.5,31.1,39.7,0,0,0,6,63.7,36.6,47.8,0,0,0,6.9
11/19/2007,54.5,No,0,,0.2,0,0,0,0,,3,0.3,53.7,34.9,42.4,0,0,0,8.1,64.3,39.1,49.9,0,0,0,10.7
11/20/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,34.7,20.2,27.9,0.032,0,0.249,7.1,41.6,27.4,36.2,0,0,0,10.2
11/21/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,26.8,19.5,22.2,0,0,0.028,6,36.5,25.3,29.4,0,0,0,6.4
11/22/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,36.6,19.6,26.2,0,0,0,4.3,37.3,26.1,29.8,0,0,0,5.7
11/23/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,32.2,21.5,25.8,0,0,0,7.9,35.3,24.2,29.6,0,0,0,11
11/24/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,35,18,25.5,0,0,0,4.6,39,22.9,31,0,0,0,3.8
11/25/2007,54.5,No,0,,0.3,0,0,0,0,,3.1,0.3,40.9,20.5,28.8,0,0,0,3.4,43.9,22.7,33.1,0,0,0,2.7
11/26/2007,55,No,0,,0.3,0,0,0,0,,3.1,0.4,34.5,24.4,28.5,0,0,0,3.8,40.6,27.2,34.9,0,0,0,5.8
11/27/2007,55,No,0,,0.3,0,0,0,0,,3.2,0.4,37.1,19.8,27.5,0.084,0,0.607,6.2,42.8,25.6,31.1,0.028,0,0.305,8.7
11/28/2007,55,No,0,,0.6,0.3,0.2,0.1,0.3,,3.5,0.5,20.6,11.1,16.9,0.08,0,0.58,5.4,32.1,22.1,26.9,0.068,0,0.554,5.9
11/29/2007,55,No,0,,0.6,0.3,0.4,0.2,0.5,,3.9,0.5,31.5,6.6,21.8,0,0,0.056,5.2,42.3,21.7,32.6,0,0,0,4.9
11/30/2007,55,No,0,,0.6,0.3,0.4,0.3,0.5,,3.9,0.5,36.4,15,25.3,0.268,0,1.902,6.4,46.4,27.3,33.9,0.204,0.104,0.717,8.7
12/1/2007,55,No,0,,1.1,0.6,0.6,0.4,0.5,,4.6,1.2,27.6,8.8,21.9,0.543,0,3.829,4.7,32.3,21,28.6,0.518,0.056,3.307,5.1
12/2/2007,55,No,0,,1.5,1,1,0.9,1,,5.2,1.7,23,4,12,0,0,0,5.5,29.2,10.2,18.4,0,0,0,8.4
12/3/2007,55.5,No,0,,1.6,1,1.1,0.9,1,,5.3,1.7,36.8,12.7,23,0,0,0,5.3,36.3,14.5,23.9,0,0,0,7.1
12/4/2007,55.5,No,0,,1.6,1.1,1.1,0.9,1,,5.3,1.8,43.6,13.9,29.7,0.036,0.028,0.056,3.4,45.8,16.5,32.5,0.02,0.02,0,4.3
12/5/2007,55.5,No,0,,1.7,1.1,1.1,1,1,,5.3,1.8,36.6,9.6,24.5,0,0,0,2.7,42.6,19.2,33.3,0,0,0,3.2
12/6/2007,55.5,No,0,,1.7,1.1,1.1,1.1,1,,5.4,1.8,32.9,18.7,25.1,0.108,0,0.744,3.8,39.4,25.9,32.2,0.084,0.06,0.167,4.7
12/7/2007,55.5,No,0,,2,1.2,1.7,1.4,1.3,,5.8,2.1,31.1,26.9,28,1.035,0,7.247,4.3,35.5,31.4,32.5,0.992,0.573,3.004,3.9
12/8/2007,55.5,No,0,,3.1,2.1,3.4,3.1,2.5,,7.5,3,26.8,16.4,23.5,0.447,0,3.17,3.4,32.6,25.2,30.3,0.386,0.016,2.59,4
12/9/2007,56,No,0,,3.9,2.2,3.6,3.2,2.7,,8.2,3.2,22.7,10.3,16.9,0.06,0,0.526,4.3,27.8,19.2,25,0.072,0,0.609,3
12/10/2007,56,No,0,,3.9,2.2,3.6,3.2,2.8,,8.2,3.2,20.4,5.9,11.9,0,0,0,5.3,22.8,10.2,16.9,0,0,0.056,4.6
12/11/2007,56,No,0,,3.9,2.2,3.6,3.2,2.8,,8.2,3.3,19.2,0.2,9.1,0,0,0,4.6,23.8,13.3,18.2,0.004,0,0.168,4.1
12/12/2007,56,No,0,,3.9,2.2,3.6,3.2,2.8,,8.2,3.3,17.2,-3,7,0,0,0,3.1,18.9,-1.5,11.5,0,0,0,4.2
12/13/2007,56,No,0,,3.9,2.2,3.6,3.2,2.9,,8.2,3.3,18.6,-5.1,6.8,0.004,0,0.112,3.4,21.7,0.5,12.7,0,0,0.028,3.3
12/14/2007,56,No,0,,3.9,2.4,3.6,3.2,2.9,,8.4,3.3,13.4,3.4,9.7,0,0,0.224,5.2,21.1,14.3,18.2,0,0,0.28,4
12/15/2007,56,No,0,,3.9,2.4,3.6,3.2,2.9,,8.4,3.4,18.3,-3,7.1,0,0,0,3.6,21,-1.5,11.1,0,0,0,4.5
12/16/2007,56.5,No,0,,4,2.4,3.6,3.3,2.9,,8.4,3.4,24.5,3.8,13,0,0,0,6.2,28.2,8.7,18.8,0,0,0,4.8
12/17/2007,56.5,No,0,,4,2.4,3.6,3.3,2.9,,8.4,3.4,25.2,8.7,14.8,0,0,0,6.2,31.4,9.2,19.5,0,0,0,6.2
12/18/2007,56.5,No,0,,4,2.4,3.5,3.3,2.9,,8.4,3.5,27.4,7,17.3,0.02,0,0.166,4.9,31.3,14.7,23.5,0,0,0,7.9
12/19/2007,56.5,No,0,,4.1,2.5,3.6,3.6,3.2,,8.5,3.6,28.7,22.8,25,0.316,0,2.233,5.3,34.3,25.9,29.5,0.116,0,0.883,6.8
12/20/2007,56.5,No,0,,4.6,2.7,4.5,4.6,4,,8.9,3.9,28.9,19.3,25,0.66,0,4.631,6.9,34.8,25.5,30.1,0.418,0.12,2.096,9.2
12/21/2007,56.5,No,0,,5.8,3.5,5.7,6,5.5,,11.5,4.7,18.4,9.4,12.7,0.144,0,1.132,8.1,27,14.9,20.3,0.028,0,0.361,8.9
12/22/2007,57,No,0,,5.8,3.9,5.7,6.4,5.6,,11.8,4.7,13.2,-1.6,5.9,0,0,0,4.7,18.6,8.2,13.9,0,0,0,4.5
12/23/2007,57,No,0,,6,3.9,5.8,6.5,5.7,,12,4.8,21.9,7.7,14.6,0.032,0,0.305,3.8,27.3,14.2,19.8,0,0,0.028,2.1
12/24/2007,57,No,0,,6.2,4,6,6.5,5.8,,12.1,4.9,32.8,12.8,21.7,0.224,0.004,1.544,7,33.5,17.7,24.2,0.123,0.04,0.606,10
12/25/2007,57,No,0,,6.6,4.7,6.5,7.3,6.1,,13,5.2,13.8,-0.6,9.7,0.08,0,0.58,6.7,20.5,6.9,16.6,0.02,0,0.25,8.1
12/26/2007,57,No,0,,6.6,5,6.5,7.3,6.1,,13.2,5.3,12.7,-0.7,6.5,0.024,0,0.308,5,18.9,3.6,13,0.044,0,0.444,4.1
12/27/2007,57,No,0,,6.6,5.2,6.5,7.3,6.1,,13.3,5.3,8.3,-2.5,2.8,0,0,0,6,17.1,10.8,13.8,0.02,0,0.336,4.8
12/28/2007,57.5,No,0,,6.6,5.2,6.5,7.3,6.1,,13.3,5.3,11.1,-6.2,2.9,0.04,0,0.474,4.3,17.2,-3.1,8.2,0.016,0,0.42,4.4
12/29/2007,57,No,0,,6.9,5.4,6.8,7.6,6.1,,13.6,5.5,16.6,6.5,11.8,0.136,0,1.218,4.6,22.1,12.1,16.7,0.084,0,0.636,4.5
12/30/2007,57,No,0,,7.2,5.6,7.4,8.1,6.6,,13.9,5.7,20.2,9.5,16.2,0.256,0,1.905,7.1,28.2,19.7,23.2,0.172,0,1.214,8.2
12/31/2007,57,No,0,,8.3,5.9,8.6,9,7.5,,15.2,6.1,10.4,-4.1,6.1,0.032,0,0.417,5.8,22.1,5.8,17.6,0.004,0,0.028,4.9
1/1/2008,57,No,0,,8.4,5.9,8.6,9,7.7,,15.4,6.1,19.4,-10.4,1.4,0,0,0,5.5,19,-4.4,6.4,0,0,0,2
1/2/2008,57,No,0,,8.5,5.9,8.7,9,7.7,,15.4,6.1,29.9,-1.1,9.2,0,0,0,6.6,26.4,0.3,10.4,0,0,0,3.5
1/3/2008,57,No,0,,8.5,5.9,8.7,9.1,7.7,,15.5,6.2,27.1,7.7,16.7,0,0,0,6.3,27,7.5,17.1,0,0,0,6
1/4/2008,57.5,No,0,,8.5,6,8.7,9.1,7.8,,14.8,6.2,33.7,19.5,26.7,0.016,0.004,0.083,8.6,38.7,21.1,29.4,0,0,0,11.2
1/5/2008,57.5,No,0,,9.1,6.1,8.7,9.1,8.4,,15,6.4,31.8,16.8,26.2,0.918,0.004,6.476,9.6,37.5,24.3,34,0.559,0.425,0.938,9.2
1/6/2008,57.5,No,0,,11.9,6.6,9.7,10,9.7,,18.3,7.5,22.8,10.5,18,0.494,0,3.446,6.7,33.2,22,26.9,0.34,0.028,2.289,6.5
1/7/2008,57.5,No,0,,12.9,6.8,10.6,10.7,10.2,,19.6,8.2,16.4,1.1,9.3,0.02,0,0.166,3.4,26,9.9,19.3,0.004,0,0.028,2.2
1/8/2008,57.5,No,0,,13,6.8,10.8,10.8,10.2,,19.7,8.2,19.7,3.3,12.7,0.148,0,1.077,5.6,23.3,8.4,18,0.032,0,0.277,5.5
1/9/2008,58,No,0,,13.5,6.9,11.3,10.8,10.8,,20,8.5,22.2,13.2,18.6,0.499,0,3.5,6.7,27.5,21.9,24,0.384,0,2.702,5.7
1/10/2008,58,No,0,,14.2,7.4,12.6,12.3,11.7,,21.3,9,21.5,7.1,14.4,0.012,0,0.167,4.2,23.7,10.2,17.7,0.024,0,0.166,4.1
1/11/2008,58,No,0,,14.4,7.5,12.8,12.4,12,,21.6,9.1,22.1,15.4,18.7,0.398,0,2.841,4.5,29.2,20.4,26.1,0.04,0.004,0.361,4.5
1/12/2008,58,No,0,,14.9,7.7,13.3,12.9,12.4,,22.5,9.3,21.6,13,16.5,0,0,0.056,3,28.2,21.7,24.4,0,0,0,3.7
1/13/2008,58,No,0,,14.9,7.7,13.3,12.9,12.5,,22.7,9.3,23.1,15.7,19.8,0.104,0,0.857,5.5,27.3,23.1,25.2,0.056,0,0.528,3.8
1/14/2008,58,No,0,,14.9,7.7,13.3,12.9,12.5,,22.7,9.3,26.5,11.7,17.2,0,0,0,3.5,24.6,12.5,18.8,0,0,0,3.1
1/15/2008,58.5,No,0,,15,7.8,13.4,12.9,12.8,,22.8,9.4,21.7,4.5,13.6,0.024,0,0.25,8,24.7,11.9,17.9,0,0,0.028,11
1/16/2008,58.5,No,0,,15,8,13.4,13,12.8,,23.1,9.4,5.3,0,2.8,0,0,0,5.3,14.8,8.6,10.8,0,0,0,3.2
1/17/2008,58.5,No,0,,15,8,13.4,13,12.8,,23.2,9.4,8.9,-8.1,0.7,0,0,0,4,12.3,0.3,6.9,0,0,0,3
1/18/2008,58.5,No,0,,15.2,8.1,13.6,13.1,12.8,,23.2,9.5,14.1,-2.4,4.8,0,0,0,3.2,18.3,2.9,10,0,0,0.028,1.5
1/19/2008,58.5,No,0,,15.2,8.2,13.6,13.1,12.8,,23.3,9.5,17.7,-1,7.2,0,0,0,4.4,17.7,4,11.7,0,0,0,3.8
1/20/2008,58.5,No,0,,15.3,8.3,13.7,13.2,13.1,,23.4,9.6,24.7,10.6,16,0.004,0,0.056,5.7,31.3,12.9,20.9,0,0,0,4.3
1/21/2008,59,No,0,,15.5,8.3,13.7,13.2,13.1,,23.7,9.6,16.9,12.3,15.3,0.286,0,2.038,5.1,26.3,19.3,22.5,0.156,0,1.189,4.3
1/22/2008,59,No,0,,15.9,8.4,14,13.6,13.3,,24.7,9.8,15.9,2.6,9.1,0,0,0,2.8,18.5,8.2,13.5,0,0,0.056,3.8
1/23/2008,59,No,0,,16,8.4,14,13.6,13.4,,24.8,9.8,18.7,-1.7,6.7,0,0,0,4.3,16.6,1.5,9.5,0,0,0,3.8
1/24/2008,59,No,0,,16.1,8.5,14,13.6,13.5,,25,9.9,23.1,1.4,10.6,0.064,0,0.441,6.1,25.7,3.7,14,0.02,0,0.166,4.9
1/25/2008,59,No,0,,16.3,8.5,14.1,13.7,13.5,,25.2,10.1,22.4,5.8,14.7,0.048,0,0.415,6.3,25.8,16.2,20.9,0.008,0,0.084,5.1
1/26/2008,59,No,0,,16.5,8.5,14.1,13.7,13.5,,25.5,10.2,26.7,9.1,16.6,0,0,0,6.5,28.8,17.4,22.3,0,0,0,4.4
1/27/2008,59,No,0,,16.5,8.6,14.1,13.7,13.8,,25.8,10.2,30.1,11.4,21.4,0.182,0,1.326,7.7,34,12.5,23,0.016,0.008,0.056,7.2
1/28/2008,59,No,0,,16.7,8.6,14.2,13.8,13.8,,27,10.7,27.2,9.4,19.4,0.49,0.008,3.448,10.6,33.2,17.4,27.4,0.281,0.024,1.82,14.1
1/29/2008,59.5,No,0,,17.6,8.9,15.2,14.4,14.4,,29.4,11.3,13.2,0.3,8.4,0.164,0,1.27,7.8,20.5,11.2,17,0.06,0.004,0.386,6.1
1/30/2008,59.5,No,0,,18.3,9.4,16,14.8,15.4,,30,11.7,12.4,3.3,10,0.297,0,2.15,6.7,21.6,14.4,18.3,0.068,0,0.609,5.2
1/31/2008,59.5,No,0,,18.9,9.5,17.1,15.8,15.7,,31.2,11.9,17.9,0.4,8.8,0.167,0,1.185,6.5,21.8,4.3,14,0.008,0,0.111,6.8
2/1/2008,59.5,No,0,,19.7,9.7,18,16.2,16.8,,31.8,12.4,20.1,6,15.6,0.34,0,2.373,6.2,27,20.4,23.5,0.188,0,1.352,7.6
2/2/2008,59.5,No,0,,20.3,9.9,18.8,17,17.5,,32.7,12.7,16.5,5.8,10.7,0.032,0,0.279,5.8,21.2,12.7,18.1,0.048,0,0.386,5.9
2/3/2008,59.5,No,0,,20.6,10.1,19,17.1,17.9,,33.4,12.8,23.5,11.1,18.3,0.696,0,4.904,7.2,30,13.6,23.7,0.404,0.004,2.783,7.9
2/4/2008,59.5,No,0,,22.1,10.5,20.4,17.8,18.3,,36.3,13.9,16.6,10.5,13.8,0.104,0,1.055,6.8,26.7,16.7,20.9,0.028,0,0.418,5.7
2/5/2008,59.5,No,0,,22.2,10.7,20.5,18.2,18.5,,36.7,14,13.8,3.6,9.8,0,0,0.028,5.6,21,10.6,17.1,0,0,0,4.2
2/6/2008,60,No,0,,22.2,10.7,20.7,18.2,18.8,,36.7,14,17.7,3.6,11,0.13,0,0.936,7.3,24.4,8.3,16.6,0.064,0,0.471,4.5
2/7/2008,60,No,0,,22.6,10.9,21.1,18.5,18.9,,37.1,14.2,22.9,3.9,14.3,0.589,0,4.161,7.9,30.4,10.5,19.8,0.084,0.012,0.581,7.4
2/8/2008,60,No,0,,23.2,11,21.7,18.8,19.5,,38.1,14.6,21.3,12.1,16.3,0.052,0,0.415,7.2,28,21.4,24,0.028,0,0.221,8
2/9/2008,60,No,0,,23.2,11.1,21.8,18.8,19.7,,38.1,14.7,28.5,16.7,21.6,0,0,0,3.3,36.3,22.6,28.5,0,0,0,3.1
2/10/2008,60,No,0,,23.2,11.1,21.9,18.8,19.7,,38.2,14.8,31.6,12.3,20.8,0,0,0,3.5,36.3,14.1,25.3,0,0,0,3.7
2/11/2008,60,No,0,,23.3,11.1,21.9,18.7,19.7,,38.2,14.8,28.5,20.4,25.5,0,0,0,6.8,37.5,27.3,31.9,0,0,0,2.5
2/12/2008,60,No,0,,23.3,11.1,21.9,18.8,19.7,,38.2,14.8,30.1,11.9,21,0,0,0,3.7,35.8,17.1,26.4,0,0,0,2.7
2/13/2008,60,No,0,,23.3,11.2,22.1,18.8,20.2,,38.4,14.8,34,15.2,21.4,0.24,0,1.681,6.5,38.5,17.4,24.1,0.197,0,1.378,9.4
2/14/2008,60,No,0,,23.6,11.7,22.4,19.1,20.7,,39,15.2,21.8,8.1,16.5,0.208,0,1.519,5.3,26.7,19.2,22.2,0.25,0,1.763,6.2
2/15/2008,60,No,0,,23.9,11.7,22.5,19.1,20.7,,39.1,15.3,24.8,3.2,12.3,0,0,0,3.4,24,4,15.3,0,0,0,3.7
2/16/2008,60,No,0,,24,11.8,22.6,19.1,20.7,,39.2,15.4,25.8,9.5,16.3,0,0,0,4.7,27.3,14.3,20,0,0,0,1.8
2/17/2008,60.5,No,0,,24,11.8,22.6,19.1,20.7,,39.3,15.4,21.7,10.5,15.9,0,0,0,5.7,29.3,16.8,21.4,0,0,0,3
2/18/2008,60.5,No,0,,24,11.8,22.6,19.1,20.7,,39.3,15.4,29.7,4.3,16.5,0,0,0,3.3,30.9,9.3,19.9,0,0,0,2.2
2/19/2008,60,No,0,,24,11.8,22.6,19.1,20.7,,39.5,15.4,35.4,4.6,18.6,0,0,0,3.9,33.8,8.8,21.3,0,0,0,2.6
2/20/2008,60,No,0,,24.1,11.8,22.7,19.2,21.2,,39.6,15.5,30.4,11,20.4,0,0,0.14,3.6,35.2,15.8,25.9,0,0,0.028,2.3
2/21/2008,60,No,0,,24.2,11.9,22.7,19.2,21.4,,39.6,15.6,29,16.3,22.2,0,0,0,4.2,34.1,21.8,28.2,0.004,0,0.14,3.1
2/22/2008,60,No,0,,24.4,12,22.8,19.3,21.5,,39.8,15.6,29.6,14.6,21.6,0.234,0,1.655,5.8,33.5,21.8,27.6,0.24,0.02,1.603,4.3
2/23/2008,60,No,0,,25,12,23,19.6,21.8,,40.3,16,29.4,19.2,24,0.028,0,0.334,4.9,35.2,29,31.5,0.008,0,0.14,4.7
2/24/2008,60,No,0,,25.1,12.1,23.3,19.7,22,,40.7,16.1,32.6,21.2,26.2,0.571,0.008,3.998,7.7,37.4,24.6,31.4,0.283,0.271,0.084,7
2/25/2008,60,No,0,,26.3,12.7,24.2,20.6,22.3,,42.5,16.9,29.4,19.5,24.1,0.144,0.004,1.022,5.9,38.2,26.6,32,0.04,0.036,0.056,2.6
2/26/2008,60,No,0,,26.9,12.9,24.9,21.2,22.7,,43.2,17.1,31.7,21.5,26.3,0.004,0,0.14,4.1,38.6,28.4,32.9,0.004,0.004,0,2.7
2/27/2008,60,No,0,,26.9,13,25,21.3,23,,43.5,17.1,38.5,16.2,28,0,0,0,3.2,40.6,20.9,31.2,0,0,0,2.6
2/28/2008,60.5,No,0,,26.9,13,25,21.3,23,,43.6,17.1,34.8,23.1,30,0,0,0,3.8,41.2,26.5,34.6,0,0,0,2.5
2/29/2008,60.5,No,0,,26.9,13,25,21.4,23,,43.8,17.2,39.2,13.8,26.3,0,0,0,6.1,41.2,18.6,31.4,0,0,0,3.5
3/1/2008,60.5,No,0,,26.9,13.1,25.2,21.4,23,,43.8,17.2,41.5,20.4,28.1,0.283,0.059,1.572,9.1,46,26.3,34.3,0.153,0.083,0.524,13.4
3/2/2008,60.5,No,0,,27.5,13.4,25.9,22.4,23.7,,44.7,17.4,22.7,12.7,17.8,0.084,0.004,0.694,7.8,30.2,21,25.2,0,0,0.028,12.4
3/3/2008,60.5,No,0,,27.5,13.4,25.9,22.5,23.7,,45.1,17.5,25.1,4.6,15.3,0,0,0,4.3,30.8,11.9,22.5,0,0,0,5.6
3/4/2008,60.5,No,0,,27.6,13.5,26,22.6,23.7,,45.5,17.6,22.2,14.5,19.2,0.02,0,0.25,9.7,32.2,24.8,28.3,0,0,0,8.6
3/5/2008,60.5,No,0,,27.6,13.5,26,22.6,23.7,,45.5,17.6,21.1,10.6,15.5,0.028,0,0.222,7.3,30.9,19,25.2,0,0,0,5.1
3/6/2008,60.5,No,0,,27.6,13.5,26.2,22.7,23.7,,45.9,17.6,24,4.5,15.5,0,0,0,6.1,33,11.8,24,0,0,0,2.7
3/7/2008,61,No,0,,27.6,13.5,26.2,22.7,23.7,,45.8,17.7,30.4,5.2,17.3,0,0,0,3.6,35.7,11.7,24.7,0,0,0,4.4
3/8/2008,61,No,0,,27.7,13.5,26.4,22.7,23.7,,46,17.7,29,14.9,23.9,0.048,0,0.5,6.6,36.9,25.3,32.2,0.004,0,0.056,5.3
3/9/2008,61,No,0,,27.8,13.5,26.5,23,24.1,,46.2,17.8,32.4,16,24.4,0,0,0.028,4.8,39,28.7,33.5,0,0,0,2.5
3/10/2008,61,No,0,,27.9,13.5,26.5,23,24.1,,46.2,17.8,34,11.1,22.6,0,0,0,3.1,41.1,16.3,30.2,0,0,0,4
3/11/2008,61,No,0,,27.9,13.6,26.6,23,24.1,,46.3,17.8,39.6,15.4,26.7,0,0,0,4.2,44.2,19.6,32.1,0,0,0,5.1
3/12/2008,61,No,0,,27.9,13.6,26.7,22.9,24.1,,46.4,17.8,33,20.7,29.5,0,0,0.084,7.9,43.9,29.1,37.1,0,0,0,4.5
